time,traffic_light_id,state
348.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rrGGrrrGGGGrrrr
349.0,10004196795,
349.0,1138151997,GGGG
349.0,1890576857,G
349.0,1890576860,G
349.0,5844915579,G
349.0,5844915598,G
349.0,9583476750,G
349.0,9583476751,GGG
349.0,9583476754,rr
349.0,9583476755,rr
349.0,9583476759,GGGG
349.0,9583476760,GGGG
349.0,9583476762,rr
349.0,9583476763,GGGG
349.0,9932496816,GG
349.0,9932519018,rrr
349.0,9932519019,rr
349.0,9932519023,GGG
349.0,9932519024,GGG
349.0,9932519025,GG
349.0,9932519026,GGGG
349.0,9932519027,GGG
349.0,9932519028,GG
349.0,9932519029,GGG
349.0,GS_5852218193,yrr
349.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrrGrrrgGrrrrrrGrrgG
349.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrryyyyyyyrrrrrrr
349.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
349.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
349.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgrrrGGGGGGrrrGggGGgrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
349.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rrGGrrrGGGGrrrr
350.0,10004196795,
350.0,1138151997,GGGG
350.0,1890576857,G
350.0,1890576860,G
350.0,5844915579,G
350.0,5844915598,G
350.0,9583476750,G
350.0,9583476751,GGG
350.0,9583476754,rr
350.0,9583476755,rr
350.0,9583476759,GGGG
350.0,9583476760,yyyy
350.0,9583476762,rr
350.0,9583476763,GGGG
350.0,9932496816,GG
350.0,9932519018,rrr
350.0,9932519019,rr
350.0,9932519023,yyy
350.0,9932519024,yyy
350.0,9932519025,yy
350.0,9932519026,yyyy
350.0,9932519027,yyy
350.0,9932519028,GG
350.0,9932519029,yyy
350.0,GS_5852218193,yrr
350.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrrGrrrgGrrrrrrGrrgG
350.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrryyyyyyyrrrrrrr
350.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
350.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
350.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgrrrGGGGGGrrrGggGGgrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
350.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rryyrrryyyyrrrr
351.0,10004196795,
351.0,1138151997,yyyy
351.0,1890576857,y
351.0,1890576860,y
351.0,5844915579,y
351.0,5844915598,y
351.0,9583476750,y
351.0,9583476751,yyy
351.0,9583476754,rr
351.0,9583476755,rr
351.0,9583476759,GGGG
351.0,9583476760,yyyy
351.0,9583476762,rr
351.0,9583476763,yyyy
351.0,9932496816,yy
351.0,9932519018,rrr
351.0,9932519019,rr
351.0,9932519023,yyy
351.0,9932519024,yyy
351.0,9932519025,yy
351.0,9932519026,yyyy
351.0,9932519027,yyy
351.0,9932519028,yy
351.0,9932519029,yyy
351.0,GS_5852218193,rGG
351.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrrGrrrgGrrrrrrGrrgG
351.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrryyyyyyyrrrrrrr
351.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
351.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
351.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyrrryyyyyyrrryyyyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
351.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rryyrrryyyyrrrr
352.0,10004196795,
352.0,1138151997,yyyy
352.0,1890576857,y
352.0,1890576860,y
352.0,5844915579,y
352.0,5844915598,y
352.0,9583476750,y
352.0,9583476751,yyy
352.0,9583476754,rr
352.0,9583476755,rr
352.0,9583476759,GGGG
352.0,9583476760,yyyy
352.0,9583476762,rr
352.0,9583476763,yyyy
352.0,9932496816,yy
352.0,9932519018,GGG
352.0,9932519019,GG
352.0,9932519023,yyy
352.0,9932519024,yyy
352.0,9932519025,yy
352.0,9932519026,yyyy
352.0,9932519027,yyy
352.0,9932519028,yy
352.0,9932519029,yyy
352.0,GS_5852218193,rGG
352.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrrGrrrgGrrrrrrGrrgG
352.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrryyyyyyyrrrrrrr
352.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
352.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
352.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyrrryyyyyyrrryyyyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
352.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rryyrrryyyyrrrr
353.0,10004196795,
353.0,1138151997,yyyy
353.0,1890576857,y
353.0,1890576860,y
353.0,5844915579,y
353.0,5844915598,y
353.0,9583476750,y
353.0,9583476751,yyy
353.0,9583476754,GG
353.0,9583476755,GG
353.0,9583476759,yyyy
353.0,9583476760,yyyy
353.0,9583476762,GG
353.0,9583476763,yyyy
353.0,9932496816,yy
353.0,9932519018,GGG
353.0,9932519019,GG
353.0,9932519023,yyy
353.0,9932519024,yyy
353.0,9932519025,yy
353.0,9932519026,yyyy
353.0,9932519027,yyy
353.0,9932519028,yy
353.0,9932519029,yyy
353.0,GS_5852218193,rGG
353.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrrGrrrgGrrrrrrGrrgG
353.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrryyyyyyyrrrrrrr
353.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
353.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
353.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyrrryyyyyyrrryyyyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
353.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rrGGrrrrrrrGGGG
354.0,10004196795,
354.0,1138151997,yyyy
354.0,1890576857,y
354.0,1890576860,y
354.0,5844915579,y
354.0,5844915598,y
354.0,9583476750,y
354.0,9583476751,yyy
354.0,9583476754,GG
354.0,9583476755,GG
354.0,9583476759,yyyy
354.0,9583476760,yyyy
354.0,9583476762,GG
354.0,9583476763,yyyy
354.0,9932496816,yy
354.0,9932519018,GGG
354.0,9932519019,GG
354.0,9932519023,yyy
354.0,9932519024,yyy
354.0,9932519025,yy
354.0,9932519026,yyyy
354.0,9932519027,yyy
354.0,9932519028,yy
354.0,9932519029,yyy
354.0,GS_5852218193,rGG
354.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrrGrrrgGrrrrrrGrrgG
354.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrryyyyyyyrrrrrrr
354.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
354.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
354.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyrrryyyyyyrrryyyyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
354.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rrGGrrrrrrrGGGG
355.0,10004196795,
355.0,1138151997,yyyy
355.0,1890576857,y
355.0,1890576860,y
355.0,5844915579,y
355.0,5844915598,y
355.0,9583476750,y
355.0,9583476751,yyy
355.0,9583476754,GG
355.0,9583476755,GG
355.0,9583476759,yyyy
355.0,9583476760,yyyy
355.0,9583476762,GG
355.0,9583476763,yyyy
355.0,9932496816,yy
355.0,9932519018,GGG
355.0,9932519019,GG
355.0,9932519023,yyy
355.0,9932519024,yyy
355.0,9932519025,yy
355.0,9932519026,yyyy
355.0,9932519027,yyy
355.0,9932519028,yy
355.0,9932519029,yyy
355.0,GS_5852218193,rGG
355.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrrGrrrgGrrrrrrGrrgG
355.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
355.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
355.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
355.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyrrryyyyyyrrryyyyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
355.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rrGGrrrrrrrGGGG
356.0,10004196795,
356.0,1138151997,rrrr
356.0,1890576857,r
356.0,1890576860,r
356.0,5844915579,r
356.0,5844915598,r
356.0,9583476750,r
356.0,9583476751,rrr
356.0,9583476754,GG
356.0,9583476755,GG
356.0,9583476759,yyyy
356.0,9583476760,rrrr
356.0,9583476762,GG
356.0,9583476763,rrrr
356.0,9932496816,rr
356.0,9932519018,GGG
356.0,9932519019,GG
356.0,9932519023,rrr
356.0,9932519024,rrr
356.0,9932519025,rr
356.0,9932519026,rrrr
356.0,9932519027,rrr
356.0,9932519028,rr
356.0,9932519029,rrr
356.0,GS_5852218193,rGG
356.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrryrrryyrrrrrryrryy
356.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
356.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyy
356.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
356.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyrrryyyyyyrrryyyyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
356.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rrGGrrrrrrrGGGG
357.0,10004196795,
357.0,1138151997,rrrr
357.0,1890576857,r
357.0,1890576860,r
357.0,5844915579,r
357.0,5844915598,r
357.0,9583476750,r
357.0,9583476751,rrr
357.0,9583476754,GG
357.0,9583476755,GG
357.0,9583476759,yyyy
357.0,9583476760,rrrr
357.0,9583476762,GG
357.0,9583476763,rrrr
357.0,9932496816,rr
357.0,9932519018,yyy
357.0,9932519019,yy
357.0,9932519023,rrr
357.0,9932519024,rrr
357.0,9932519025,rr
357.0,9932519026,rrrr
357.0,9932519027,rrr
357.0,9932519028,rr
357.0,9932519029,rrr
357.0,GS_5852218193,rGG
357.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrryrrryyrrrrrryrryy
357.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
357.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyy
357.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
357.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyrrryyyyyyrrryyyyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
357.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rrGGrrrrrrrGGGG
358.0,10004196795,
358.0,1138151997,rrrr
358.0,1890576857,r
358.0,1890576860,r
358.0,5844915579,r
358.0,5844915598,r
358.0,9583476750,r
358.0,9583476751,rrr
358.0,9583476754,GG
358.0,9583476755,GG
358.0,9583476759,rrrr
358.0,9583476760,rrrr
358.0,9583476762,GG
358.0,9583476763,rrrr
358.0,9932496816,rr
358.0,9932519018,yyy
358.0,9932519019,yy
358.0,9932519023,rrr
358.0,9932519024,rrr
358.0,9932519025,rr
358.0,9932519026,rrrr
358.0,9932519027,rrr
358.0,9932519028,rr
358.0,9932519029,rrr
358.0,GS_5852218193,rGG
358.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrryrrryyrrrrrryrryy
358.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
358.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyy
358.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
358.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyrrryyyyyyrrryyyyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
358.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rryyrrrrrrryyyy
359.0,10004196795,
359.0,1138151997,rrrr
359.0,1890576857,r
359.0,1890576860,r
359.0,5844915579,r
359.0,5844915598,r
359.0,9583476750,r
359.0,9583476751,rrr
359.0,9583476754,GG
359.0,9583476755,GG
359.0,9583476759,rrrr
359.0,9583476760,rrrr
359.0,9583476762,GG
359.0,9583476763,rrrr
359.0,9932496816,rr
359.0,9932519018,yyy
359.0,9932519019,yy
359.0,9932519023,rrr
359.0,9932519024,rrr
359.0,9932519025,rr
359.0,9932519026,rrrr
359.0,9932519027,rrr
359.0,9932519028,rr
359.0,9932519029,rrr
359.0,GS_5852218193,rGG
359.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrryrrryyrrrrrryrryy
359.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
359.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyy
359.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
359.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgGGgrrrrrrGggrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
359.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rryyrrrrrrryyyy
360.0,10004196795,
360.0,1138151997,rrrr
360.0,1890576857,r
360.0,1890576860,r
360.0,5844915579,r
360.0,5844915598,r
360.0,9583476750,r
360.0,9583476751,rrr
360.0,9583476754,yy
360.0,9583476755,yy
360.0,9583476759,rrrr
360.0,9583476760,rrrr
360.0,9583476762,yy
360.0,9583476763,rrrr
360.0,9932496816,rr
360.0,9932519018,rrr
360.0,9932519019,rr
360.0,9932519023,rrr
360.0,9932519024,rrr
360.0,9932519025,rr
360.0,9932519026,rrrr
360.0,9932519027,rrr
360.0,9932519028,rr
360.0,9932519029,rrr
360.0,GS_5852218193,rGG
360.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rrrrrryrrryyrrrrrryrryy
360.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
360.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyy
360.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrr
360.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgGGgrrrrrrGggrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
360.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rryyrrrrrrryyyy
361.0,10004196795,
361.0,1138151997,GGGG
361.0,1890576857,G
361.0,1890576860,G
361.0,5844915579,G
361.0,5844915598,G
361.0,9583476750,G
361.0,9583476751,GGG
361.0,9583476754,yy
361.0,9583476755,yy
361.0,9583476759,rrrr
361.0,9583476760,GGGG
361.0,9583476762,yy
361.0,9583476763,GGGG
361.0,9932496816,GG
361.0,9932519018,rrr
361.0,9932519019,rr
361.0,9932519023,GGG
361.0,9932519024,GGG
361.0,9932519025,GG
361.0,9932519026,GGGG
361.0,9932519027,GGG
361.0,9932519028,GG
361.0,9932519029,GGG
361.0,GS_5852218193,rGG
361.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
361.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
361.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyy
361.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrr
361.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgGGgrrrrrrGggrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
361.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
362.0,10004196795,
362.0,1138151997,GGGG
362.0,1890576857,G
362.0,1890576860,G
362.0,5844915579,G
362.0,5844915598,G
362.0,9583476750,G
362.0,9583476751,GGG
362.0,9583476754,yy
362.0,9583476755,yy
362.0,9583476759,rrrr
362.0,9583476760,GGGG
362.0,9583476762,yy
362.0,9583476763,GGGG
362.0,9932496816,GG
362.0,9932519018,rrr
362.0,9932519019,rr
362.0,9932519023,GGG
362.0,9932519024,GGG
362.0,9932519025,GG
362.0,9932519026,GGGG
362.0,9932519027,GGG
362.0,9932519028,GG
362.0,9932519029,GGG
362.0,GS_5852218193,rGG
362.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
362.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
362.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
362.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrr
362.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgGGgrrrrrrGggrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
362.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
363.0,10004196795,
363.0,1138151997,GGGG
363.0,1890576857,G
363.0,1890576860,G
363.0,5844915579,G
363.0,5844915598,G
363.0,9583476750,G
363.0,9583476751,GGG
363.0,9583476754,yy
363.0,9583476755,yy
363.0,9583476759,GGGG
363.0,9583476760,GGGG
363.0,9583476762,yy
363.0,9583476763,GGGG
363.0,9932496816,GG
363.0,9932519018,rrr
363.0,9932519019,rr
363.0,9932519023,GGG
363.0,9932519024,GGG
363.0,9932519025,GG
363.0,9932519026,GGGG
363.0,9932519027,GGG
363.0,9932519028,GG
363.0,9932519029,GGG
363.0,GS_5852218193,rGG
363.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
363.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
363.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
363.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrr
363.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgGGgrrrrrrGggrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
363.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
364.0,10004196795,
364.0,1138151997,GGGG
364.0,1890576857,G
364.0,1890576860,G
364.0,5844915579,G
364.0,5844915598,G
364.0,9583476750,G
364.0,9583476751,GGG
364.0,9583476754,rr
364.0,9583476755,rr
364.0,9583476759,GGGG
364.0,9583476760,GGGG
364.0,9583476762,rr
364.0,9583476763,GGGG
364.0,9932496816,GG
364.0,9932519018,rrr
364.0,9932519019,rr
364.0,9932519023,GGG
364.0,9932519024,GGG
364.0,9932519025,GG
364.0,9932519026,GGGG
364.0,9932519027,GGG
364.0,9932519028,GG
364.0,9932519029,GGG
364.0,GS_5852218193,ryy
364.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
364.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
364.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
364.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrr
364.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgGGgrrrrrrGggrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
364.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
365.0,10004196795,
365.0,1138151997,GGGG
365.0,1890576857,G
365.0,1890576860,G
365.0,5844915579,G
365.0,5844915598,G
365.0,9583476750,G
365.0,9583476751,GGG
365.0,9583476754,rr
365.0,9583476755,rr
365.0,9583476759,GGGG
365.0,9583476760,GGGG
365.0,9583476762,rr
365.0,9583476763,GGGG
365.0,9932496816,GG
365.0,9932519018,GGG
365.0,9932519019,GG
365.0,9932519023,GGG
365.0,9932519024,GGG
365.0,9932519025,GG
365.0,9932519026,GGGG
365.0,9932519027,GGG
365.0,9932519028,GG
365.0,9932519029,GGG
365.0,GS_5852218193,ryy
365.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
365.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrGrrrrrrrgGrrrrr
365.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGG
365.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrr
365.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrGGGrrrrrrrrrrrrGGGGGgrrrrGggGgrrrGgGGgrrrrrrGggrrrrrrGGGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
365.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
366.0,10004196795,
366.0,1138151997,GGGG
366.0,1890576857,G
366.0,1890576860,G
366.0,5844915579,G
366.0,5844915598,G
366.0,9583476750,G
